"resource.type","CELEX","url","work","type","date","force","eurovoc","citationcelex","labels","MT"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/5856","32017R1379","distribution of EU funding","1021 EU finance"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/5856","32018R1046","distribution of EU funding","1021 EU finance"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/5856","32019L0904","distribution of EU funding","1021 EU finance"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/5856","32017R1939","distribution of EU funding","1021 EU finance"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/5856","52017IR5781","distribution of EU funding","1021 EU finance"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/5856","52018AE4062","distribution of EU funding","1021 EU finance"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/5856","32019R0473","distribution of EU funding","1021 EU finance"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/5856","32019R1896","distribution of EU funding","1021 EU finance"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/5856","32021R0523","distribution of EU funding","1021 EU finance"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/5856","52019AP0343","distribution of EU funding","1021 EU finance"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/5856","32021R1060","distribution of EU funding","1021 EU finance"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/5856","52021AG0031(01)","distribution of EU funding","1021 EU finance"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/5856","32020R2093","distribution of EU funding","1021 EU finance"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32009R1224","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32000L0060","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32011R0182","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32016Q0512(01)","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","31992L0043","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","31995R2988","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","31996R2185","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32008L0056","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32008L0099","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32009L0147","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32002R1406","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","12016E107","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32013R1379","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","12016E322","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32013R0883","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32016R0429","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","12016EN01","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32006R1967","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","21998A0623(01)","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32017R0352","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","31998D0392","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32008R1005","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32013R1380","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","22016A1019(01)","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32014L0089","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","12016E290","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","12016E108","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32016R0679","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","12016M005","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32014R0508","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","12016E109","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32017L0159","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32017L1371","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32015D1565","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32017R1379","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32018R1046","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32019L0904","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32017R1939","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","52017IR5781","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","52018AE4062","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32019R0473","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32019R1896","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32021R0523","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","52019AP0343","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32021R1060","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","52021AG0031(01)","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/6404","32020R2093","marine ecosystem","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32009R1224","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32009R1224","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32000L0060","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32000L0060","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32011R0182","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32011R0182","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32016Q0512(01)","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32016Q0512(01)","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","31992L0043","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","31992L0043","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","31995R2988","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","31995R2988","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","31996R2185","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","31996R2185","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32008L0056","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32008L0056","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32008L0099","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32008L0099","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32009L0147","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32009L0147","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32002R1406","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32002R1406","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","12016E107","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","12016E107","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32013R1379","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32013R1379","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","12016E322","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","12016E322","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32013R0883","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32013R0883","conservation of resources","5206 environmental policy"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/3531","32016R0429","resources of the sea","5211 natural environment"
"REG","32021R1139","http://publications.europa.eu/resource/celex/32021R1139","http://publications.europa.eu/resource/cellar/0996ef20-e374-11eb-895a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG","2021-07-07","true","http://eurovoc.europa.eu/134","32016R0429","conservation of resources","5206 environmental policy"
