"","mpa","species.count","area","entropy","lat","mainentropy","subentropy","nthreat","nmainthreat","nsubthreat","nFisheriesthreat","pFisheriesthreat","PA_DEF","NAME","DESIG","DESIG_ENG","DESIG_TYPE","IUCN_CAT","GIS_M_AREA","NO_TAKE","NO_TK_AREA","STATUS","STATUS_YR","GOV_TYPE","OWN_TYPE","MANG_AUTH","MANG_PLAN","MARINE","PARENT_ISO","CONS_OBJ","calc.area","smod.count","smod.city","smod.town","smod.semiDenseTown","smod.suburbs","smod.village","smod.rural","smod.uninhabited","smod.water","AIS.commercial","AIS.fishing","AIS.global","AIS.leisure","AIS.oilgas","AIS.passenger","cropland.2019","lon","cropland.2019.area.km2","fish.aesthetics.max","fish.aesthetics.mean","fish.aesthetics.sd","fish.aesthetics.count","trawlers_2012_2020","tuna_purse_seines_2012_2020","fishing_2012_2020","purse_seines_2012_2020","drifting_longlines_2012_2020","set_longlines_2012_2020","squid_jigger_2012_2020","set_gillnets_2012_2020","pots_and_traps_2012_2020","trollers_2012_2020","dredge_fishing_2012_2020","pole_and_line_2012_2020","other_seines_2012_2020","seiners_2012_2020","other_purse_seines_2012_2020","mpa.1","mpa.2","trawlers_2019","tuna_purse_seines_2019","fishing_2019","purse_seines_2019","drifting_longlines_2019","set_longlines_2019","squid_jigger_2019","set_gillnets_2019","pots_and_traps_2019","trollers_2019","dredge_fishing_2019","pole_and_line_2019","other_seines_2019","seiners_2019","other_purse_seines_2019","Flickr_userdays_2010_2019","Flickr_userdays_2019","Flickr_user_2010_2019","Flickr_photos_2010_2019","Flickr_photos_2019","total_N_effluent_2015","bivalve_production","crustaceans_production","marine_fish_general_production","salmon_production","shrimp_production","tuna_production","Flickr_user_2019","ISO3","SUB_LOC","region_name","OHI.score.2021.AO","OHI.score.2021.BD","OHI.score.2021.CP","OHI.score.2021.CS","OHI.score.2021.CW","OHI.score.2021.ECO","OHI.score.2021.FIS","OHI.score.2021.FP","OHI.score.2021.HAB","OHI.score.2021.ICO","OHI.score.2021.Index","OHI.score.2021.LE","OHI.score.2021.LIV","OHI.score.2021.LSP","OHI.score.2021.MAR","OHI.score.2021.NP","OHI.score.2021.SP","OHI.score.2021.SPP","OHI.score.2021.TR","OHI.trend.2021.AO","OHI.trend.2021.BD","OHI.trend.2021.CP","OHI.trend.2021.CS","OHI.trend.2021.CW","OHI.trend.2021.ECO","OHI.trend.2021.FIS","OHI.trend.2021.FP","OHI.trend.2021.HAB","OHI.trend.2021.ICO","OHI.trend.2021.LE","OHI.trend.2021.LIV","OHI.trend.2021.LSP","OHI.trend.2021.MAR","OHI.trend.2021.NP","OHI.trend.2021.SP","OHI.trend.2021.SPP","OHI.trend.2021.TR"
"16851","555719509",107,25.1095796067833,4.82418424502591,69.8773497559608,2.78798423558224,3.94296944154414,54,10,30,47,0.439252336448598,"1","Auvær","Emerald Network","Emerald Network","Regional","Not Reported",25.1095796067833,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","2","NOR","Not Applicable",25265592.3172047,50,0,0,0,0,0,0,0,50,33799008,7.31191968917847,33799016,0,0,0,0,18.0576930787835,0,1685,1430.33333333333,136.341727532941,6,0,0,9.00529277324677,0,0,0,0,50.9628353118896,0,0,0,0,0,8.85485865175724,0,"555719509","555719509",0,0,3.71462821960449,0,0,0,0,17.3210124969482,0,0,0,0,0,0.122985735535622,0,0,0,0,0,0,44.272876739502,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16852","555719510",88,6.16941487002521,4.88850226293706,70.0988576265666,2.82225465556185,3.9950055928473,54,10,30,42,0.477272727272727,"1","Sørfugløya","Emerald Network","Emerald Network","Regional","Not Reported",6.16941487002521,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",7540553.81990174,22,0,0,0,0,0,1,2,19,6629838.5,0,6629838.5,0,0,0,0,18.5193273961105,0,1685,1430.33333333333,136.341727532941,6,0,0,4.17242948710918,0,0,0,0,41.1137275695801,0,0,0,0,0,0,0,"555719510","555719510",0,0,0.132697507739067,0,0,0,0,18.4060344696045,0,0,0,0,0,0,0,NA,0,NA,2,0,1927.83312988281,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16853","555719511",64,13.2364137122683,4.94630876964675,70.2783230182044,2.89078300257201,4.05334432969692,53,10,30,30,0.46875,"1","Flatvær","Emerald Network","Emerald Network","Regional","Not Reported",13.2364137122683,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","2","NOR","Not Applicable",14143242.5991153,40,0,0,0,0,0,0,1,39,0,1.21447479724884,1.21447479724884,0,0,0,0,19.1950473837845,0,1685,1430.33333333333,136.341727532941,6,0,0.071365661919117,38.4047056734562,0,0,23.1318030357361,0,21.694689810276,0,0,0,0,0,0,6.4484172090888,"555719511","555719511",0,0,8.27974510192871,0,0,6.05082511901855,0,18.537914276123,0,0,0,0,0,0,2.59752774238586,0,0,0,0,0,1.99409997463226,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16854","555719512",69,4.40411861362407,4.97142514658405,70.2093864675048,2.88541569493312,4.05395186107875,54,10,30,33,0.478260869565217,"1","Kvitvær","Emerald Network","Emerald Network","Regional","Not Reported",4.40411861362407,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","2","NOR","Not Applicable",4414762.60903552,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,18.6770625724616,0,1685,1430.33333333333,136.341727532941,6,0,0,0,0,0,0,0,26.8925905227661,0,0,0,0,0,0,0,"555719512","555719512",0,0,0,0,0,0,0,6.46268749237061,0,0,0,0,0,0,0,0,0,0,0,0,353.173706054688,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16855","555719513",175,42.9270751582229,4.57774177535194,63.5817657784816,2.52884021278973,3.66846148079754,58,10,33,83,0.474285714285714,"1","Tauterryggen","Emerald Network","Emerald Network","Regional","Not Reported",42.9270751582229,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","2","NOR","Not Applicable",43484377.477204,83,0,0,0,0,0,3,10,70,9178605568,37.2407455444336,9180887040,2281119,0,44.916934967041,2422.74536132812,10.5583621466807,0.832992775156133,1685,1410.75,128.761253979277,20,1.81638407707214,0,99.143725335598,0,0,0,0,0.8755157366395,0,0,0,0,0,0,8.93856859207153,"555719513","555719513",1.0649106502533,0,22.8949546813965,0,0,0,0,0,0,0,0,0,0,0,6.03015279769897,3,0,2,3,0,768948.9375,0.017973430454731,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16856","555719523",147,0.265228431712315,4.64258522338211,59.8858302242592,2.59572657179038,3.76841466154345,60,10,35,83,0.564625850340136,"1","Torvøya og Bjerkholmen","Emerald Network","Emerald Network","Regional","Not Reported",0.265228431712315,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","2","NOR","Not Applicable",264634.105798799,6,4,0,0,1,0,0,0,1,62658.80078125,0,91635.65625,28976.857421875,0,0,55.3063278198242,10.5875716137121,0.0214432997119005,1685,1383.10714285714,130.889928109168,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"555719523","555719523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,311882.84375,0,0,0,0,0,0,1,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16857","555719524",147,0.079340047457327,4.64258522338211,59.8831059250633,2.59572657179038,3.76841466154345,60,10,35,83,0.564625850340136,"1","Heggholmen","Emerald Network","Emerald Network","Regional","Not Reported",0.079340047457327,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","2","NOR","Not Applicable",82481.3593043398,5,0,0,0,2,0,1,1,1,13374156,0,14123654,749494.375,0,3.66727447509766,0,10.7127786230648,0,1685,1383.10714285714,130.889928109168,28,0,0,0.192291127517819,0,0,0,0,0,0,0,0,0,0,0,0,"555719524","555719524",0,0,0.0219225008040667,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,162391.296875,0,0,0,0,0,0,2,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16858","555719528",48,1.57745001904663,5.14480228031937,68.4058638040854,2.99108758196703,4.24736432695688,55,10,32,22,0.458333333333333,"1","Tjeldneset","Emerald Network","Emerald Network","Regional","Not Reported",1.57745001904663,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",3161396.31299579,14,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,16.0973977338031,0,1685,1430.33333333333,136.341727532941,6,0,0,0.578985150903463,0,0,0,0,0.0515746064484119,0,0,0,0,0,0,0.299067449755967,"555719528","555719528",0,0,0.517240226268768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1190.65161132812,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16859","555719529",34,0.502088035484031,4.8165869938212,65.9837710746359,2.96507717881656,4.0297591344193,40,10,26,15,0.441176470588235,"1","Kvikkleirøyran","Emerald Network","Emerald Network","Regional","Not Reported",0.502088035484031,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",2678866.34828982,14,0,0,0,0,0,2,5,7,24731988,0,24731988,0,0,0,40,12.3328712982145,0.0125805840627857,1594,1426.22222222222,91.2877014961186,9,0,0,0.366187453269958,0,0,0,0,0,0,0,0,0,0,0,0,"555719529","555719529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1677.6513671875,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16860","555719532",98,1.9188549776599,4.85411768916572,68.0138314899619,2.78868411425287,3.94510298377326,55,10,31,47,0.479591836734694,"1","Brunvær","Emerald Network","Emerald Network","Regional","Not Reported",1.9188549776599,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",2323683.24283416,12,0,0,0,0,0,1,1,10,1696431.5,0,1696431.5,0,0,0,0,15.0974723096206,0,1685,1420.42857142857,127.191269541659,7,0,0,0.296407468616962,0,0,0,0,2.15776260942221,0,0,0,0,0,0,0,"555719532","555719532",0,0,0.0320761874318123,0,0,0,0,0.502295732498169,0,0,0,0,0,0,0,0,0,0,0,0,777.708984375,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16861","555719536",123,0.523316090998101,4.77337642624204,67.498701646877,2.74333935849936,3.89484311708527,56,10,32,54,0.439024390243902,"1","Fjære","Emerald Network","Emerald Network","Regional","Not Reported",0.523316090998101,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",683136.80418323,8,0,0,0,0,0,1,3,4,0,0,0.316740065813065,0,0,0.316740065813065,33,14.6994277679433,0.00975952508885166,1685,1397.8,118.409646754158,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180091381072998,0,"555719536","555719536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1127.41223144531,0,0,0,20.0871105194092,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16862","555719551",243,0.096547839863668,4.47123303486075,60.1460221623843,2.4498757758034,3.58279098938589,59,10,34,112,0.460905349794239,"1","Vinnesleiro","Emerald Network","Emerald Network","Regional","Not Reported",0.096547839863668,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",238186.130080049,6,0,0,0,0,0,1,3,2,0,0,0,0,0,0,16,5.59397391120222,0.00615486555807305,1685,1399.85714285714,120.723348960037,28,0,0,0.0119620804907754,0,0,0,0,1.18434496223927,0,0,0,0,0,0,0.000633693824056536,"555719551","555719551",0,0,0.00151465192902833,0,0,0,0,0.122009493410587,0,0,0,0,0,0,0,3,0,1,3,0,7322.884765625,0,0,0,7.89401531219482,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16863","555719556",165,0.067652783402236,4.70869913088649,60.6376126516133,2.53394916446084,3.79291871912255,62,10,35,80,0.484848484848485,"1","Vollom","Emerald Network","Emerald Network","Regional","Not Reported",0.067652783402236,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","2","NOR","Not Applicable",71864.5780550665,4,0,0,0,0,0,2,0,2,0,0,0.186547175049782,0,0,0.186547175049782,23,5.21565556761988,0.00871503543315724,1685,1399.85714285714,120.723348960037,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"555719556","555719556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,176.076324462891,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16864","555719580",124,3.28273253959069,4.69065616032411,59.1563259007079,2.67202157320182,3.86059656850437,60,10,35,73,0.588709677419355,"1","Kråkerøy-skjærgården","Emerald Network","Emerald Network","Regional","Not Reported",3.28273253959069,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",4272223.86824299,18,0,0,0,1,0,2,12,3,12536892,3.52104806900024,12536895,0,0,0,1190.08471679688,10.8964074015043,0.471509419666455,1685,1383.10714285714,130.889928109168,28,0.670367062091827,0,16.7608098387718,0,0,0,0,6.52087944338564,0,0,0,0,0,0,0.00979609973728657,"555719580","555719580",0,0,0,0,0,0,0,2.18692588806152,0,0,0,0,0,0,0,6,0,2,6,0,2494497.5,0,0,0,0.542626976966858,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16865","555719584",124,0.411653278101099,4.69065616032411,59.3165678562153,2.67202157320182,3.86059656850437,60,10,35,73,0.588709677419355,"1","Kråkstadfjorden","Emerald Network","Emerald Network","Regional","Not Reported",0.411653278101099,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",736825.091172112,8,0,0,0,0,0,3,4,1,0,0,0,0,0,0,2912.8173828125,10.7832365987524,1.14864351692658,1685,1383.10714285714,130.889928109168,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"555719584","555719584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,10,0,28542.048828125,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16866","555719590",124,0.286378319238268,4.69065616032411,59.4691025707508,2.67202157320182,3.86059656850437,60,10,35,73,0.588709677419355,"1","Rambergbukta","Emerald Network","Emerald Network","Regional","Not Reported",0.286378319238268,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",369710.876227165,6,0,0,0,0,0,3,1,2,0,0,0,0,0,0,2050.29711914062,10.6291809044773,0.804885951247335,1685,1383.10714285714,130.889928109168,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"555719590","555719590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0,13618.796875,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16867","555719594",124,0.127639371350183,4.69065616032411,59.2005067125153,2.67202157320182,3.86059656850437,60,10,35,73,0.588709677419355,"1","Gåseskjæra","Emerald Network","Emerald Network","Regional","Not Reported",0.127639371350183,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","2","NOR","Not Applicable",127354.47498256,5,0,0,0,0,0,3,0,2,775.662536621094,0,775.662536621094,0,0,0,0,10.756171639655,0,1685,1383.10714285714,130.889928109168,28,0,0,0.00993956904858351,0,0,0,0,0.0484564425423741,0,0,0,0,0,0,0,"555719594","555719594",0,0,0,0,0,0,0,0.0367606468498707,0,0,0,0,0,0,0,1,0,1,1,0,10701.0693359375,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16868","555719605",147,0.354331280508185,4.64258522338211,59.8646070375059,2.59572657179038,3.76841466154345,60,10,35,83,0.564625850340136,"1","Malmøya","Emerald Network","Emerald Network","Regional","Not Reported",0.354331280508185,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",506528.775456716,8,4,0,0,0,0,0,3,1,14584.927734375,0,163638.890625,149053.953125,0,0,0,10.751211675101,0,1685,1383.10714285714,130.889928109168,28,0.04710853099823,0,0.0363680612645112,0,0,0,0,3.23930644989014,0,0,0,0,0,0,0.0667138854041696,"555719605","555719605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,524112.875,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16869","555719606",147,0.391005259763247,4.64258522338211,59.8953385926889,2.59572657179038,3.76841466154345,60,10,35,83,0.564625850340136,"1","Hovedøya","Emerald Network","Emerald Network","Regional","Not Reported",0.391005259763247,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",701440.956542578,7,5,0,0,1,0,1,0,0,84364688,2.14066815376282,90753120,6388362.5,0,65.4150848388672,0,10.7324012829769,0,1685,1383.10714285714,130.889928109168,28,0.0225831046700478,0,0.385640501976013,0,0,0,0,0,0,0,0,0,0,0,0,"555719606","555719606",0,0,0.0364403426647186,0,0,0,0,0,0,0,0,0,0,0,0,47,47,7,47,47,750924,0,0,0,0,0,0,7,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16870","555719611",147,0.587655360580501,4.64258522338211,59.8702550510598,2.59572657179038,3.76841466154345,60,10,35,83,0.564625850340136,"1","Oust","Emerald Network","Emerald Network","Regional","Not Reported",0.587655360580501,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",1216172.96654322,10,0,0,0,2,0,3,2,3,2152354.75,0,12214219,10061864,0,0.0169335436075926,96.9628143310547,10.5669126535036,0.0376119183913164,1685,1383.10714285714,130.889928109168,28,0,0,0,0,0,0,0,8.31972169876099,0,0,0,0,0,0,0,"555719611","555719611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,313295.03125,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16871","555719621",147,0.376845835459252,4.64258522338211,59.882165862316,2.59572657179038,3.76841466154345,60,10,35,83,0.564625850340136,"1","Gressholmen-Rambergøya","Emerald Network","Emerald Network","Regional","Not Reported",0.376845835459252,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",446706.917103316,7,1,0,0,3,0,1,2,0,102667880,0,109431632,6763750.5,0,4.04323148727417,49,10.7204843197778,0.0190003130497012,1685,1383.10714285714,130.889928109168,28,0.10370296984911,0,0.506567224860191,0,0,0,0,0,0,0,0,0,0,0,0,"555719621","555719621",0,0,0.0964441299438477,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,462934.40625,0,0,0,0,0,0,2,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16872","555719623",147,0.070623939736347,4.64258522338211,59.8938207483125,2.59572657179038,3.76841466154345,60,10,35,83,0.564625850340136,"1","Storøykilen","Emerald Network","Emerald Network","Regional","Not Reported",0.070623939736347,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",145345.091541091,6,7,0,0,0,0,0,0,0,183235.609375,0,183235.609375,0,0,0,107.132942199707,10.6020250166686,0.0415274614106391,1685,1383.10714285714,130.889928109168,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"555719623","555719623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,0,23152.7734375,0,0,0,0,0,0,0,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
"16873","555719678",214,15.6258836902364,4.4932679422823,58.4258616360581,2.43697864606838,3.60474485000262,60,10,35,111,0.518691588785047,"1","Raet og Tromlingene","Emerald Network","Emerald Network","Regional","Not Reported",15.6258836902364,"Not Reported",0,"Designated",0,"Federal or national ministry or agency","State","Not Reported","Not Reported","1","NOR","Not Applicable",22496056.2531283,62,0,0,7,0,0,27,13,15,946329920,117.569511413574,955853632,9523594,0,13.2612228393555,569.275695800781,8.81496901035484,0.230342870456242,1685,1384.24137931034,128.67640897461,29,2.09108125793978,0,0,0,0,0,0,4.27541279792786,0,0,0,0,0,0,0,"555719678","555719678",0.512006282806396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,4,109,109,2529665.25,0,0,3.69072484970093,0,0,0,4,"NOR","Not Reported","Norway",95.58,74.49,66.2,62.25,78.3,70.77,72.77,85.91,74.34,60.5,76.19,74.54,78.31,79.94,100,94.4,70.22,74.64,60.02,0,-0.05,0.09,-0.37,-0.03,-0.07,-0.01,0,-0.09,0.02,0.01,0.09,0.01,0,0,0.02,-0.02,-0.01
